시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,153.94,146.91,202007,7,271561,2,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,172.8,156.5,202007,7,289288,3,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,160.58,152.33,202007,7,281580,2,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,155.04,152.53,202007,7,281949,2,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,166.66,157.26,202007,7,290693,3,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,166.66,157.26,202007,7,290693,3,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,167.3,157.75,202007,7,291598,3,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,171.63,161.29,202007,7,298142,3,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,168.4,160.07,202007,7,295887,3,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,185.02,172.16,202007,7,318235,1,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,193.29,178.88,202007,7,330100,1,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,185.02,127.16,202007,7,318235,1,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,163.5,145.65,202007,7,269232,2,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,153.3,146.38,202007,7,270581,2,1983,효령로 309
서울특별시 서초구 서초동,1603-56,1603,56,효성서초빌라,153.3,146.38,202007,7,270581,2,1983,효령로 309
서울특별시 서초구 신원동,438-18,438,18,더본,56.36,71.05,202007,13,67500,1,2018,본마을1길 9-3
서울특별시 서초구 신원동,438-18,438,18,더본,58.9,74.25,202007,16,65000,1,2018,본마을1길 9-3
서울특별시 서초구 양재동,1-10,1,10,(1-10),53.19,35.37,202007,9,82500,2,1978,남부순환로358길 9
서울특별시 서초구 양재동,1-10,1,10,(1-10),53.19,75.21,202007,9,125000,2,1978,남부순환로358길 9
서울특별시 서초구 양재동,272-10,272,10,(272-10),39.95,19.73,202007,4,24700,4,1996,언남길 71
서울특별시 서초구 양재동,352-12,352,12,(352-12),29.97,18.18,202007,2,35000,3,2014,강남대로2길 42
서울특별시 서초구 양재동,356-4,356,4,(356-4),27.06,15.21,202007,11,24600,3,2011,강남대로6길 52-12
서울특별시 서초구 양재동,312-4,312,4,강남파크빌,60.78,32.36,202007,18,56500,5,2000,강남대로16길 33
서울특별시 서초구 양재동,308-1,308,1,경동빌라,63.51,26.38,202007,7,36500,4,1993,동산로13길 34-6
서울특별시 서초구 양재동,292-5,292,5,궁전아트빌라,67.26,37.63,202007,2,53000,2,1994,언남12길 44
서울특별시 서초구 양재동,375-5,375,5,그린아트빌라(375-5),32.19,16.46,202007,27,15000,-1,1995,강남대로6길 121
서울특별시 서초구 양재동,375-5,375,5,그린아트빌라(375-5),55.91,28.58,202007,30,41000,2,1995,강남대로6길 121
서울특별시 서초구 양재동,287-11,287,11,꿈꾸지오(287-11),26.36,15.11,202007,7,28000,2,2015,논현로11길 16-18
서울특별시 서초구 양재동,244,244,0,뉴아트빌라(244-0),52.8,21.9,202007,7,40000,1,1995,강남대로18길 23-16
서울특별시 서초구 양재동,400-2,400,2,뉴크린하우스,72.39,35.21,202007,6,53000,4,2002,논현로5길 15-8
서울특별시 서초구 양재동,379-2,379,2,다명빌리지,62.64,37.6,202007,8,47500,1,1997,동산로12길 13-10
서울특별시 서초구 양재동,322-3,322,3,대동빌라,35.31,17.39,202007,8,32100,1,1996,강남대로16길 22-17
서울특별시 서초구 양재동,262-7,262,7,대림빌라트,74.36,36.26,202007,8,51000,4,2001,마방로6길 7-15
서울특별시 서초구 양재동,10-25,10,25,대림아르빌,18.27,16.53,202007,9,22500,4,2017,남부순환로350길 59-9
서울특별시 서초구 양재동,10-25,10,25,대림아르빌,28.83,19.17,202007,30,37500,3,2017,남부순환로350길 59-9
서울특별시 서초구 양재동,360-4,360,4,동산빌라,46.3,22.99,202007,25,31000,3,1991,강남대로6길 82-14
서울특별시 서초구 양재동,388-2,388,2,마이빌(388-2),29.81,19.4,202007,13,35000,4,2016,동산로10길 78
서울특별시 서초구 양재동,400-6,400,6,백년빌,27,17.17,202007,17,31600,4,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,28.76,18.29,202007,17,34500,3,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,26.6,16.91,202007,17,32500,3,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,27.6,17.55,202007,17,33100,3,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,28.76,18.29,202007,17,33650,4,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,27,17.17,202007,17,32400,3,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,26.6,16.91,202007,17,32500,2,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,27.6,17.55,202007,17,33100,2,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,26.6,16.91,202007,17,32500,2,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,27,17.17,202007,17,32400,2,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,28.76,18.29,202007,17,33650,5,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,27,17.17,202007,17,31600,5,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,25.76,16.38,202007,17,30800,4,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,24.48,15.56,202007,17,29600,4,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,28.76,18.29,202007,17,34500,2,2020,논현로5길 15-20
서울특별시 서초구 양재동,400-6,400,6,백년빌,26.6,16.91,202007,17,32500,3,2020,논현로5길 15-20
서울특별시 서초구 양재동,379-4,379,4,삼우파크빌라,44.31,22.87,202007,5,32000,2,1995,동산로12길 25-9
서울특별시 서초구 양재동,287-10,287,10,새티스빌(287-10),55.71,25.59,202007,14,45500,3,2001,논현로11길 16-16
서울특별시 서초구 양재동,402-5,402,5,서초미르,47.21,26.5,202007,9,53000,4,2016,논현로1길 21
서울특별시 서초구 양재동,402-5,402,5,서초미르,47.21,28,202007,14,55000,7,2016,논현로1길 21
서울특별시 서초구 양재동,243-3,243,3,서초빌라(243-3),50.13,39.34,202007,28,38000,2,1989,강남대로18길 23-3
서울특별시 서초구 양재동,242,242,0,성원데코빌,71.56,31.99,202007,31,65500,4,2002,마방로2길 15-4
서울특별시 서초구 양재동,394-9,394,9,성원수퍼빌나동,75.8,34.89,202007,4,54000,3,2002,논현로5길 16-8
서울특별시 서초구 양재동,272-2,272,2,신도아트빌,63.52,37.49,202007,10,57800,2,2010,마방로10길 54-15
서울특별시 서초구 양재동,271-4,271,4,아름다운공간(271-4),15.06,9.25,202007,17,15200,3,2012,언남11길 16-10
서울특별시 서초구 양재동,65-1,65,1,아이리스 양재,26.67,21.67,202007,11,47200,3,2018,강남대로27길 15-14
서울특별시 서초구 양재동,65-1,65,1,아이리스 양재,27.76,22.55,202007,13,39500,4,2018,강남대로27길 15-14
서울특별시 서초구 양재동,365-2,365,2,양재대화빌라,143.67,74.5,202007,8,95000,3,1996,강남대로6길 108-10
서울특별시 서초구 양재동,379,379,0,양재동 삼성베스트빌,28.25,18.88,202007,4,40000,3,2019,동산로12길 15
서울특별시 서초구 양재동,366-12,366,12,양재빌라B,49.66,43.25,202007,7,41000,1,1990,강남대로6길 90-5
서울특별시 서초구 양재동,249-8,249,8,양재빌리지,81.06,43.9,202007,9,68000,2,1992,마방로2길 15-15
서울특별시 서초구 양재동,9-47,9,47,양재아트빌,73.46,41.35,202007,25,74000,5,2002,강남대로30길 51-19
서울특별시 서초구 양재동,251-4,251,4,양지빌라나동,61.56,27.5,202007,31,44600,2,1996,마방로4길 29
서울특별시 서초구 양재동,358-12,358,12,영빈아트빌라,45.63,22,202007,6,35000,3,1993,강남대로6길 60-3
서울특별시 서초구 양재동,401-10,401,10,옥주빌라,59.14,33.31,202007,15,45000,2,1991,논현로5길 15-11
서울특별시 서초구 양재동,280-1,280,1,우진파크빌,54.61,30.01,202007,4,45000,3,2009,언남18길 6
서울특별시 서초구 양재동,280-1,280,1,우진파크빌,54.61,30.01,202007,8,43000,2,2009,언남18길 6
서울특별시 서초구 양재동,397-10,397,10,유니빌,84.2,44.28,202007,7,65000,3,2003,동산로16길 19
서울특별시 서초구 양재동,357-3,357,3,일조파크뷰-나동,28.34,18.25,202007,8,32000,2,2015,강남대로2길 47
서울특별시 서초구 양재동,357-3,357,3,일조파크뷰-나동,28.23,18.17,202007,9,29900,3,2015,강남대로2길 47
서울특별시 서초구 양재동,357-3,357,3,일조파크뷰-나동,26.16,16.85,202007,21,29700,5,2015,강남대로2길 47
서울특별시 서초구 양재동,357-3,357,3,일조파크뷰-나동,26.16,16.85,202007,21,29700,4,2015,강남대로2길 47
서울특별시 서초구 양재동,375-2,375,2,장미아트빌라,65.58,38.56,202007,30,46800,4,1992,동산로12길 26
서울특별시 서초구 양재동,19-4,19,4,장미타운 나,55.18,46.08,202007,22,49500,2,1986,바우뫼로39길 20
서울특별시 서초구 양재동,389-3,389,3,정원빌리지,156.54,116.96,202007,21,99500,1,1994,동산로10길 73
서울특별시 서초구 양재동,68-1,68,1,정일빌라,189.03,106,202007,22,143000,2,1991,바우뫼로31길 10
서울특별시 서초구 양재동,401-11,401,11,제이앤제이,35.9,21.18,202007,19,28000,3,2013,논현로5길 15-7
서울특별시 서초구 양재동,387-1,387,1,청솔그린빌라2,32.33,17.95,202007,23,28000,3,1996,동산로14길 46-7
서울특별시 서초구 양재동,389,389,0,초원빌리지,77.04,45.34,202007,2,62000,2,1997,강남대로6길 134-3
서울특별시 서초구 양재동,348-6,348,6,초원파크빌라(348-6),57.46,28.17,202007,20,44500,1,2001,강남대로8길 16-15
서울특별시 서초구 양재동,360-12,360,12,태림빌라,46.23,24.04,202007,9,32450,2,1991,강남대로6길 74-3
서울특별시 서초구 양재동,96-7,96,7,태림하이츠,34.53,16.75,202007,4,22800,1,1993,양재천로 107-3
서울특별시 서초구 양재동,398-9,398,9,팰리스빌,59.89,36.38,202007,9,53700,2,2008,동산로16길 45
서울특별시 서초구 양재동,266-6,266,6,하우징허브더붐Ⅱ,25.26,16.77,202007,16,32000,3,2018,언남11길 13
서울특별시 서초구 양재동,46-2,46,2,한주빌라2,288.09,314.46,202007,7,280000,1,1989,바우뫼로33길 46
서울특별시 서초구 양재동,46-2,46,2,한주빌라2,288.09,314.46,202007,24,280000,1,1989,바우뫼로33길 46
서울특별시 서초구 양재동,266-10,266,10,해맑은맨션,46.11,27.6,202007,25,40000,2,2013,언남11길 7-18
서울특별시 서초구 양재동,286-4,286,4,해주빌라,31,20.34,202007,8,25400,3,1993,논현로11길 16-7
서울특별시 서초구 양재동,286-4,286,4,해주빌라,30.57,20.05,202007,25,27000,3,1993,논현로11길 16-7
서울특별시 서초구 양재동,375-8,375,8,현대빌라(375-8),71.25,33.82,202007,14,50000,2,1996,동산로10길 29
서울특별시 서초구 양재동,344-3,344,3,현대힐빌리지,30.69,21.2,202007,3,30000,1,2008,강남대로6길 65-9
서울특별시 서초구 우면동,10-4,10,4,(10-4),26.75,17.92,202007,26,29900,5,2016,바우뫼로2길 51-5
서울특별시 서초구 우면동,10-5,10,5,(10-5),27.5,16.76,202007,8,29900,5,2016,바우뫼로2길 49
서울특별시 서초구 우면동,2-14,2,14,(2-14),29.94,19.98,202007,5,29400,2,2016,바우뫼로6길 8-18
서울특별시 서초구 우면동,2-14,2,14,(2-14),29.94,20.38,202007,19,29500,3,2016,바우뫼로6길 8-18
서울특별시 서초구 우면동,6,6,0,꿈꾸지오,22.36,12.97,202007,3,21500,2,2015,바우뫼로6길 8-11
서울특별시 서초구 우면동,6,6,0,꿈꾸지오,26.52,15.09,202007,6,28000,3,2015,바우뫼로6길 8-11
서울특별시 서초구 우면동,7-14,7,14,평안빌라,66.96,38.39,202007,1,44000,3,2003,바우뫼로4길 5
서울특별시 서초구 우면동,5-3,5,3,한솔빌라,60.24,33.07,202007,16,43500,2,2002,바우뫼로6길 32-12
서울특별시 서초구 우면동,6-23,6,23,한솔장미원빌라,55.71,26.65,202007,11,40500,2,2001,바우뫼로4길 10-2
서울특별시 서초구 잠원동,35-10,35,10,(35-10),43.03,31.87,202007,21,29900,-1,1987,신반포로45길 50-8
서울특별시 서초구 잠원동,31-2,31,2,뉴영동타운,71.04,54.47,202007,27,70000,2,1985,나루터로10길 37
서울특별시 서초구 잠원동,34-15,34,15,잠원코아빌,82.92,38.48,202007,30,57000,4,2002,신반포로43길 39
서울특별시 성동구 금호동1가,132-30,132,30,(132-30),43.04,18.35,202007,10,18000,-1,1994,행당로3길 16
서울특별시 성동구 금호동1가,52,52,0,(52-0),36.31,19.24,202007,25,20000,1,1996,금호로16길 25-3
서울특별시 성동구 금호동1가,57,57,0,(57-0),38.96,19,202007,20,17000,-1,1993,금호로16길 21
서울특별시 성동구 금호동1가,80,80,0,배수지빌라,30,15.5,202007,14,17500,3,1995,금호로16길 26-1
서울특별시 성동구 금호동1가,80,80,0,배수지빌라,30,15.5,202007,14,18500,1,1995,금호로16길 26-1
서울특별시 성동구 금호동2가,524,524,0,두리빌라4차,60.69,31.98,202007,3,37700,1,2002,금호로 143-13
서울특별시 성동구 금호동3가,1186,1186,0,(1186-0),29.09,33.06,202007,14,26000,1,1994,금호산10길 7-8
서울특별시 성동구 금호동3가,1344-98,1344,98,(1344-98),67.77,106.9,202007,4,80700,1,1974,금호산9나길 13-11
서울특별시 성동구 금호동3가,131-1,131,1,금호이도빌,49.65,41.5,202007,15,89500,4,2019,무수막1길 8
서울특별시 성동구 금호동3가,102,102,0,대우아트빌(2차),75.58,38.85,202007,25,85000,3,2002,무수막3길 10-1
서울특별시 성동구 금호동3가,508-1,508,1,동산파크빌5차,60.68,35.31,202007,4,77000,2,2002,무수막3길 25
서울특별시 성동구 금호동3가,937,937,0,삼성빌,45.95,16.85,202007,15,27700,3,2005,금호산2길 7-1
서울특별시 성동구 금호동3가,206,206,0,은성빌라,50.39,24.57,202007,16,71000,3,1992,금호산2길 52
서울특별시 성동구 금호동3가,1170-4,1170,4,퍼스트빌2,85.04,62.32,202007,31,59900,3,2010,금호산길 34
서울특별시 성동구 금호동4가,1132,1132,0,(1132-0),32.24,12.44,202007,29,34500,5,1993,장터길 36
서울특별시 성동구 금호동4가,1212,1212,0,(1212-0),33.23,21.12,202007,17,29500,1,1996,독서당로47길 16
서울특별시 성동구 마장동,506-1,506,1,가우디캐슬,31.4,19.1,202007,7,23500,4,2016,마장로31다길 16
서울특별시 성동구 마장동,506-1,506,1,가우디캐슬,39.09,23.78,202007,16,25100,3,2016,마장로31다길 16
서울특별시 성동구 마장동,506-1,506,1,가우디캐슬,44.89,27.31,202007,20,35000,2,2016,마장로31다길 16
서울특별시 성동구 마장동,783-3,783,3,명성연립다동,60.2,69.14,202007,16,50000,2,1982,마조로16길 37
서울특별시 성동구 마장동,784-2,784,2,흥일연립나동,50.02,50.82,202007,16,63000,1,1982,마장로42길 12
서울특별시 성동구 사근동,309-69,309,69,무궁화빌라,33.93,21.77,202007,24,24000,2,1993,사근동길 16-9
서울특별시 성동구 성수동1가,13-140,13,140,(13-140),29.16,16.69,202007,3,24800,2,2012,상원8길 8
서울특별시 성동구 성수동1가,656-1106,656,1106,그레이스힐,15.15,9.66,202007,11,14000,3,2012,아차산로 15-26
서울특별시 성동구 성수동1가,300,300,0,그린홈타운A,20.56,16.58,202007,9,109000,4,2006,성덕정길 63-26
서울특별시 성동구 성수동1가,685-260,685,260,신성연립,81.22,101.1,202007,7,116000,2,1978,서울숲4길 8
서울특별시 성동구 성수동1가,33-31,33,31,아키빌,75.22,46.63,202007,9,65000,2,2002,뚝섬로3가길 9
서울특별시 성동구 성수동1가,656-700,656,700,에이하우스,14.6,8.99,202007,6,10750,2,2012,아차산로1길 15-1
서울특별시 성동구 성수동1가,656-700,656,700,에이하우스,16.81,9.92,202007,24,13200,3,2012,아차산로1길 15-1
서울특별시 성동구 성수동1가,656-319,656,319,영동주택,36.51,24.69,202007,4,53500,1,1990,왕십리로4가길 6
서울특별시 성동구 성수동1가,656-1806,656,1806,"영동주택1,2동",36.42,24.73,202007,18,44000,-1,1990,왕십리로4가길 14
서울특별시 성동구 성수동1가,410-2,410,2,주성빌라,17.67,19.66,202007,30,120000,2,2006,둘레7길 5
서울특별시 성동구 성수동1가,656-2002,656,2002,프라임27B,33.18,17.35,202007,17,27000,2,2015,왕십리로10길 13
서울특별시 성동구 성수동2가,338-4,338,4,(338-4),65.52,72.36,202007,26,153000,2,1985,성덕정15길 7-1
서울특별시 성동구 성수동2가,299-175,299,175,성수리치빌비동,29.88,16.61,202007,19,28800,4,2016,광나루로2가길 14
서울특별시 성동구 성수동2가,255-4,255,4,성수빌리지A동,27.47,15.55,202007,18,24500,3,2017,뚝섬로17길 30
서울특별시 성동구 성수동2가,299-221,299,221,성신팰리스,52.69,25.26,202007,8,46000,3,2018,광나루로2길 34-10
